"","Federal.Provider.Number","Provider.Name","Survey.Date","Deficiency.Tag.Number","Deficiency.Category","Deficiency.Description","Deficiency.Corrected","Scope.Severity.Code","Correction.Date","total_deaths","State","Geolocation"
"1148","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",865,"Administration Deficiencies","Have a  plan that describes the process for conducting QAPI and QAA activities.","Deficient, Provider has date of correction","F","04/30/2018",45,"PA","POINT (-75.328166 40.11884)"
"1149","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",865,"Administration Deficiencies","Have a  plan that describes the process for conducting QAPI and QAA activities.","Deficient, Provider has date of correction","F","04/30/2018",43,"PA","POINT (-75.328166 40.11884)"
"1150","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",865,"Administration Deficiencies","Have a  plan that describes the process for conducting QAPI and QAA activities.","Deficient, Provider has date of correction","F","04/30/2018",44,"PA","POINT (-75.328166 40.11884)"
"1151","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",865,"Administration Deficiencies","Have a  plan that describes the process for conducting QAPI and QAA activities.","Deficient, Provider has date of correction","F","04/30/2018",74,"PA","POINT (-75.328166 40.11884)"
"1152","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",865,"Administration Deficiencies","Have a  plan that describes the process for conducting QAPI and QAA activities.","Deficient, Provider has date of correction","F","04/30/2018",46,"PA","POINT (-75.328166 40.11884)"
"1153","395483","REGINA COMMUNITY NURSING CENTE","04/03/2017",526,"Administration Deficiencies","Arrange for the provision of hospice services or assist the resident in transferring to a facility that will arrange for the provision of hospice services.","Deficient, Provider has date of correction","D","05/31/2017",47,"PA","POINT (-75.328166 40.11884)"
"1154","395483","REGINA COMMUNITY NURSING CENTE","04/03/2017",526,"Administration Deficiencies","Arrange for the provision of hospice services or assist the resident in transferring to a facility that will arrange for the provision of hospice services.","Deficient, Provider has date of correction","D","05/31/2017",45,"PA","POINT (-75.328166 40.11884)"
"1155","395483","REGINA COMMUNITY NURSING CENTE","04/03/2017",526,"Administration Deficiencies","Arrange for the provision of hospice services or assist the resident in transferring to a facility that will arrange for the provision of hospice services.","Deficient, Provider has date of correction","D","05/31/2017",43,"PA","POINT (-75.328166 40.11884)"
"1156","395483","REGINA COMMUNITY NURSING CENTE","04/03/2017",526,"Administration Deficiencies","Arrange for the provision of hospice services or assist the resident in transferring to a facility that will arrange for the provision of hospice services.","Deficient, Provider has date of correction","D","05/31/2017",44,"PA","POINT (-75.328166 40.11884)"
"1157","395483","REGINA COMMUNITY NURSING CENTE","04/03/2017",526,"Administration Deficiencies","Arrange for the provision of hospice services or assist the resident in transferring to a facility that will arrange for the provision of hospice services.","Deficient, Provider has date of correction","D","05/31/2017",74,"PA","POINT (-75.328166 40.11884)"
"1158","395483","REGINA COMMUNITY NURSING CENTE","04/03/2017",526,"Administration Deficiencies","Arrange for the provision of hospice services or assist the resident in transferring to a facility that will arrange for the provision of hospice services.","Deficient, Provider has date of correction","D","05/31/2017",46,"PA","POINT (-75.328166 40.11884)"
"1159","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",836,"Administration Deficiencies","Ensure the facility is licensed under applicable State and local law and operates and provides services in compliance with all applicable Federal, State, and local laws, regulations, and codes, and with accepted professional standards.","Deficient, Provider has date of correction","E","04/30/2018",47,"PA","POINT (-75.328166 40.11884)"
"1160","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",836,"Administration Deficiencies","Ensure the facility is licensed under applicable State and local law and operates and provides services in compliance with all applicable Federal, State, and local laws, regulations, and codes, and with accepted professional standards.","Deficient, Provider has date of correction","E","04/30/2018",45,"PA","POINT (-75.328166 40.11884)"
"1161","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",836,"Administration Deficiencies","Ensure the facility is licensed under applicable State and local law and operates and provides services in compliance with all applicable Federal, State, and local laws, regulations, and codes, and with accepted professional standards.","Deficient, Provider has date of correction","E","04/30/2018",43,"PA","POINT (-75.328166 40.11884)"
"1162","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",836,"Administration Deficiencies","Ensure the facility is licensed under applicable State and local law and operates and provides services in compliance with all applicable Federal, State, and local laws, regulations, and codes, and with accepted professional standards.","Deficient, Provider has date of correction","E","04/30/2018",44,"PA","POINT (-75.328166 40.11884)"
"1163","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",836,"Administration Deficiencies","Ensure the facility is licensed under applicable State and local law and operates and provides services in compliance with all applicable Federal, State, and local laws, regulations, and codes, and with accepted professional standards.","Deficient, Provider has date of correction","E","04/30/2018",74,"PA","POINT (-75.328166 40.11884)"
"1164","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",836,"Administration Deficiencies","Ensure the facility is licensed under applicable State and local law and operates and provides services in compliance with all applicable Federal, State, and local laws, regulations, and codes, and with accepted professional standards.","Deficient, Provider has date of correction","E","04/30/2018",46,"PA","POINT (-75.328166 40.11884)"
"1165","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",838,"Administration Deficiencies","Conduct and document a facility-wide assessment to determine what resources are necessary to care for residents competently during both day-to-day operations and emergencies.","Deficient, Provider has date of correction","F","04/30/2018",47,"PA","POINT (-75.328166 40.11884)"
"1166","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",838,"Administration Deficiencies","Conduct and document a facility-wide assessment to determine what resources are necessary to care for residents competently during both day-to-day operations and emergencies.","Deficient, Provider has date of correction","F","04/30/2018",45,"PA","POINT (-75.328166 40.11884)"
"1167","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",838,"Administration Deficiencies","Conduct and document a facility-wide assessment to determine what resources are necessary to care for residents competently during both day-to-day operations and emergencies.","Deficient, Provider has date of correction","F","04/30/2018",43,"PA","POINT (-75.328166 40.11884)"
"1168","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",838,"Administration Deficiencies","Conduct and document a facility-wide assessment to determine what resources are necessary to care for residents competently during both day-to-day operations and emergencies.","Deficient, Provider has date of correction","F","04/30/2018",44,"PA","POINT (-75.328166 40.11884)"
"1169","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",838,"Administration Deficiencies","Conduct and document a facility-wide assessment to determine what resources are necessary to care for residents competently during both day-to-day operations and emergencies.","Deficient, Provider has date of correction","F","04/30/2018",74,"PA","POINT (-75.328166 40.11884)"
"1170","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",838,"Administration Deficiencies","Conduct and document a facility-wide assessment to determine what resources are necessary to care for residents competently during both day-to-day operations and emergencies.","Deficient, Provider has date of correction","F","04/30/2018",46,"PA","POINT (-75.328166 40.11884)"
"1171","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","F","04/30/2018",47,"PA","POINT (-75.328166 40.11884)"
"1172","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","F","04/30/2018",45,"PA","POINT (-75.328166 40.11884)"
"1173","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","F","04/30/2018",43,"PA","POINT (-75.328166 40.11884)"
"1174","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","F","04/30/2018",44,"PA","POINT (-75.328166 40.11884)"
"1175","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","F","04/30/2018",74,"PA","POINT (-75.328166 40.11884)"
"1176","395483","REGINA COMMUNITY NURSING CENTE","03/01/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","F","04/30/2018",46,"PA","POINT (-75.328166 40.11884)"
"1177","395494","SLATE BELT HEALTH & REHABILITATION CENTER","09/21/2018",838,"Administration Deficiencies","Conduct and document a facility-wide assessment to determine what resources are necessary to care for residents competently during both day-to-day operations and emergencies.","Deficient, Provider has date of correction","D","10/30/2018",23,"PA",""
"1178","395494","SLATE BELT HEALTH & REHABILITATION CENTER","09/21/2018",838,"Administration Deficiencies","Conduct and document a facility-wide assessment to determine what resources are necessary to care for residents competently during both day-to-day operations and emergencies.","Deficient, Provider has date of correction","D","10/30/2018",21,"PA",""
"1179","395519","GREEN MEADOWS NURSING & REHABILITATION CENTER","03/27/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","05/16/2017",35,"PA","POINT (-75.512044 40.043212)"
"1180","395519","GREEN MEADOWS NURSING & REHABILITATION CENTER","03/27/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","05/16/2017",36,"PA","POINT (-75.512044 40.043212)"
